dataproviderid,occurrenceid,measurementid,measurementtype,measurementvalue,measurementaccuracy,measurementunit,measurementdetermineddate,measurementdeterminedby,measurementmethod,measurementremarks,eventid,measurementtypeid,measurementvalueid,measurementunitid
1073,IOF_phyto_composition_992,,abundance,163110,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_65,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_960,,abundance,22200,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_939,,abundance,114474,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_917,,abundance,148260,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_883,,abundance,184900,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_849,,abundance,74840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_807,,abundance,79400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_768,,abundance,80810,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_739,,abundance,61600,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_718,,abundance,38520,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_52,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_685,,abundance,30860,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_654,,abundance,10290,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_656,,abundance,4370,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4159,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4076,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4077,,abundance,14800,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_290,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4105,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4106,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4196,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4197,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4322,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4277,,abundance,11520,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4405,,abundance,5120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4484,,abundance,7350,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4570,,abundance,4030,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4607,,abundance,25600,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4522,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4523,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_303,,abundance,51060,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3831,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3832,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3786,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3787,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3908,,abundance,11520,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3955,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4046,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_4018,,abundance,3840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3749,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3750,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_275,,abundance,35480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3718,,abundance,7350,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3689,,abundance,6280,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3557,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3650,,abundance,10290,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3606,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3343,,abundance,3840,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_251,,abundance,99000,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3283,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3313,,abundance,11710,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3314,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3380,,abundance,7400,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3381,,abundance,22200,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3411,,abundance,1560,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3412,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3488,,abundance,7680,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3520,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3521,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3451,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3013,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3091,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_226,,abundance,14000,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3066,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3119,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3221,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3253,,abundance,80,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_3182,,abundance,80,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2817,,abundance,5120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_194,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2839,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2840,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2796,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2750,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2751,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2959,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2989,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2990,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2893,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2624,,abundance,16280,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2625,,abundance,5920,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2626,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2594,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2595,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2596,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2683,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2512,,abundance,8880,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2513,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2514,,abundance,2960,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2556,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_126,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_111,,abundance,4440,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1721,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_1722,,abundance,4170,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2110,,abundance,4410,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2111,,abundance,1470,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2199,,abundance,10360,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2201,,abundance,28120,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
1073,IOF_phyto_composition_2202,,abundance,1480,,"number of cells per liter",,,,,,http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/,NA/,http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
